"ad identifier (state, year, race, sponsor, candidate, seconds pro, seconds con)",url,candidate,sponsor,network,date_time (UTC),date_time (EDT),Date,Time,"seconds

into program",identifier,party or PAC,State,Office,Pro / seconds,Con / seconds
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Corbett_(con)_pro_0_con_30_#3,https://archive.org/details/WCAU_20141017_030000_NBC_10_News_at_11p#start/1763.2/end/1793.1,Tom Corbett (con),Tom Wolf for Governor,WCAU,20141017_030000,20141016_230000,"October 16, 2014",11:00 PM,1763,WCAU_20141017_030000_NBC_10_News_at_11p#start/1763.2/end/1793.1,D,PA,Governor,0,30
PA_2014_State_Senate_26th_McGarrigle_for_State_Senate_John_Kane_(con)_pro_0_con_30_#2,https://archive.org/details/WPVI_20141017_030000_Action_News#start/1790.7/end/1820.4,John Kane (con),Tom McGarrigle for State Senate,WPVI,20141017_030000,20141016_230000,"October 16, 2014",11:00 PM,1791,WPVI_20141017_030000_Action_News#start/1790.7/end/1820.4,R,PA,State Senate 26th District,0,30
PA_2014_State_Senate_26th_McGarrigle_for_State_Senate_John_Kane_(con)_pro_0_con_30_#2,https://archive.org/details/WCAU_20141017_030000_NBC_10_News_at_11p#start/1932.8/end/1962.9,John Kane (con),Tom McGarrigle for State Senate,WCAU,20141017_030000,20141016_230000,"October 16, 2014",11:00 PM,1933,WCAU_20141017_030000_NBC_10_News_at_11p#start/1932.8/end/1962.9,R,PA,State Senate 26th District,0,30
DE_2014_Senate_Chris_Coons_for_Delaware_Chris_Coons_(pro)_pro_30_con_0_#3,https://archive.org/details/WCAU_20141017_030000_NBC_10_News_at_11p#start/1346.0/end/1375.9,Chris Coons (pro),Chris Coons for Delaware,WCAU,20141017_030000,20141016_230000,"October 16, 2014",11:00 PM,1346,WCAU_20141017_030000_NBC_10_News_at_11p#start/1346.0/end/1375.9,D,DE,U.S. Senate,30,0
PA_2014_Gov_Tom_Corbett_for_Governor_Tom_Wolf_(con)_pro_0_con_30_#4,https://archive.org/details/WPVI_20141017_043700_Nightline#start/111.3/end/142.1,Tom Wolf (con),Tom Corbett For Governor,WPVI,20141017_043700,20141017_003700,"October 17, 2014",12:37 AM,111,WPVI_20141017_043700_Nightline#start/111.3/end/142.1,R,PA,Governor,0,30
NJ_2014_CD1_Donald_Norcross_for_Congress_Donald_Norcross_(pro)_pro_30_con_0_#1,https://archive.org/details/WCAU_20141017_080000_Early_Today#start/1686.6/end/1716.4,Donald Norcross (pro),Donald Norcross for Congress,WCAU,20141017_080000,20141017_040000,"October 17, 2014",4:00 AM,1687,WCAU_20141017_080000_Early_Today#start/1686.6/end/1716.4,D,NJ,U.S. House of Representatives - Congressional District 1,30,0
NJ_2014_CD3_Tom_MacArthur_for_Congress_Aimee_Belgard_(con)_pro_15_con_15,https://archive.org/details/WCAU_20141017_080000_Early_Today#start/825.1/end/854.6,Aimee Belgard (con),Tom MacArthur for Congress,WCAU,20141017_080000,20141017_040000,"October 17, 2014",4:00 AM,825,WCAU_20141017_080000_Early_Today#start/825.1/end/854.6,R,NJ,U.S. House of Representatives - Congressional District 3,15,15
NJ_2014_CD3_Aimee_Belgard_for_Congress_Tom_MacArthur_(con)_pro_13_con_17,https://archive.org/details/KYW_20141017_083000_Eyewitness_News_at_430am#start/1706.9/end/1736.8,Tom MacArthur (con),Aimee Belgard For Congress,KYW,20141017_083000,20141017_043000,"October 17, 2014",4:30 AM,1707,KYW_20141017_083000_Eyewitness_News_at_430am#start/1706.9/end/1736.8,D,NJ,U.S. House of Representatives - Congressional District 3,13,17
NJ_2014_CD3_Aimee_Belgard_for_Congress_AND_The_Democratic_Congressional_Campaign_Committee_Tom_MacArthur_(con)_pro_13_con_17,https://archive.org/details/KYW_20141017_083000_Eyewitness_News_at_430am#start/658.2/end/687.6,Tom MacArthur (con),Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee,KYW,20141017_083000,20141017_043000,"October 17, 2014",4:30 AM,658,KYW_20141017_083000_Eyewitness_News_at_430am#start/658.2/end/687.6,D,NJ,U.S. House of Representatives - Congressional District 3,13,17
NJ_2014_CD3_Aimee_Belgard_for_Congress_AND_The_Democratic_Congressional_Campaign_Committee_Tom_MacArthur_(con)_pro_13_con_17,https://archive.org/details/WPVI_20141017_083000_Action_News#start/1154.2/end/1183.9,Tom MacArthur (con),Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee,WPVI,20141017_083000,20141017_043000,"October 17, 2014",4:30 AM,1154,WPVI_20141017_083000_Action_News#start/1154.2/end/1183.9,D,NJ,U.S. House of Representatives - Congressional District 3,13,17
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Corbett_(con)_pro_0_con_30_#3,https://archive.org/details/WCAU_20141017_083000_NBC_10_News_Today_at_430a#start/1473.1/end/1503.0,Tom Corbett (con),Tom Wolf for Governor,WCAU,20141017_083000,20141017_043000,"October 17, 2014",4:30 AM,1473,WCAU_20141017_083000_NBC_10_News_Today_at_430a#start/1473.1/end/1503.0,D,PA,Governor,0,30
PA_2014_State_House_176th_Mark_Aurand_for_Congress_Mario_Scavello_(con)_pro_0_con_30_#2,https://archive.org/details/KYW_20141017_083000_Eyewitness_News_at_430am#start/1126.9/end/1157.0,Mario Scavello (con),Mark Aurand for Senate,KYW,20141017_083000,20141017_043000,"October 17, 2014",4:30 AM,1127,KYW_20141017_083000_Eyewitness_News_at_430am#start/1126.9/end/1157.0,D,PA,State House 176th District,0,30
PA_2014_State_Senate_26th_Kane_for_Senate_Tom_McGarrigle_(con)_pro_0_con_30_#1,https://archive.org/details/KYW_20141017_083000_Eyewitness_News_at_430am#start/1362.0/end/1391.9,Tom McGarrigle (con),Kane for Senate,KYW,20141017_083000,20141017_043000,"October 17, 2014",4:30 AM,1362,KYW_20141017_083000_Eyewitness_News_at_430am#start/1362.0/end/1391.9,D,PA,State Senate 26th District,0,30
PA_2014_State_Senate_26th_Kane_for_Senate_Tom_McGarrigle_(con)_pro_0_con_30_#1,https://archive.org/details/WPVI_20141017_083000_Action_News#start/1498.9/end/1528.6,Tom McGarrigle (con),Kane for Senate,WPVI,20141017_083000,20141017_043000,"October 17, 2014",4:30 AM,1499,WPVI_20141017_083000_Action_News#start/1498.9/end/1528.6,D,PA,State Senate 26th District,0,30
NJ_2014_CD3_Aimee_Belgard_for_Congress_AND_The_Democratic_Congressional_Campaign_Committee_Tom_MacArthur_(con)_pro_13_con_17,https://archive.org/details/WPVI_20141017_090000_Action_News#start/1691.5/end/1721.3,Tom MacArthur (con),Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee,WPVI,20141017_090000,20141017_050000,"October 17, 2014",5:00 AM,1692,WPVI_20141017_090000_Action_News#start/1691.5/end/1721.3,D,NJ,U.S. House of Representatives - Congressional District 3,13,17
PA_2014_Gov_Tom_Corbett_for_Governor_Tom_Wolf_(con)_pro_0_con_30_#4,https://archive.org/details/KYW_20141017_090000_Eyewitness_News_at_5#start/1301.0/end/1330.9,Tom Wolf (con),Tom Corbett For Governor,KYW,20141017_090000,20141017_050000,"October 17, 2014",5:00 AM,1301,KYW_20141017_090000_Eyewitness_News_at_5#start/1301.0/end/1330.9,R,PA,Governor,0,30
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Corbett_(con)_pro_5_con_25,https://archive.org/details/KYW_20141017_090000_Eyewitness_News_at_5#start/1060.0/end/1089.5,Tom Corbett (con),Tom Wolf for Governor,KYW,20141017_090000,20141017_050000,"October 17, 2014",5:00 AM,1060,KYW_20141017_090000_Eyewitness_News_at_5#start/1060.0/end/1089.5,D,PA,Governor,5,25
PA_2014_State_Senate_26th_Kane_for_Senate_Tom_McGarrigle_(con)_pro_0_con_30_#1,https://archive.org/details/WCAU_20141017_090000_NBC_10_News_Today_at_500a#start/1301.2/end/1331.1,Tom McGarrigle (con),Kane for Senate,WCAU,20141017_090000,20141017_050000,"October 17, 2014",5:00 AM,1301,WCAU_20141017_090000_NBC_10_News_Today_at_500a#start/1301.2/end/1331.1,D,PA,State Senate 26th District,0,30
PA_2014_State_Senate_26th_Kane_for_Senate_Tom_McGarrigle_(con)_pro_0_con_30_#1,https://archive.org/details/KYW_20141017_090000_Eyewitness_News_at_5#start/1668.1/end/1697.8,Tom McGarrigle (con),Kane for Senate,KYW,20141017_090000,20141017_050000,"October 17, 2014",5:00 AM,1668,KYW_20141017_090000_Eyewitness_News_at_5#start/1668.1/end/1697.8,D,PA,State Senate 26th District,0,30
PA_2014_State_Senate_26th_McGarrigle_for_State_Senate_John_Kane_(con)_pro_0_con_30_#2,https://archive.org/details/WTXF_20141017_090000_Fox_29_Morning_News_at_5a#start/1332.1/end/1361.9,John Kane (con),Tom McGarrigle for State Senate,WTXF,20141017_090000,20141017_050000,"October 17, 2014",5:00 AM,1332,WTXF_20141017_090000_Fox_29_Morning_News_at_5a#start/1332.1/end/1361.9,R,PA,State Senate 26th District,0,30
DE_2014_Senate_Chris_Coons_for_Delaware_Chris_Coons_(pro)_pro_30_con_0_#3,https://archive.org/details/WPVI_20141017_090000_Action_News#start/1460.9/end/1490.6,Chris Coons (pro),Chris Coons for Delaware,WPVI,20141017_090000,20141017_050000,"October 17, 2014",5:00 AM,1461,WPVI_20141017_090000_Action_News#start/1460.9/end/1490.6,D,DE,U.S. Senate,30,0
DE_2014_Senate_Chris_Coons_for_Delaware_Chris_Coons_(pro)_pro_30_con_0_#3,https://archive.org/details/WTXF_20141017_090000_Fox_29_Morning_News_at_5a#start/2578.2/end/2607.8,Chris Coons (pro),Chris Coons for Delaware,WTXF,20141017_090000,20141017_050000,"October 17, 2014",5:00 AM,2578,WTXF_20141017_090000_Fox_29_Morning_News_at_5a#start/2578.2/end/2607.8,D,DE,U.S. Senate,30,0
NJ_2014_CD1_Donald_Norcross_for_Congress_Donald_Norcross_(pro)_pro_30_con_0_#1,https://archive.org/details/KYW_20141017_093000_Eyewitness_News_at_530#start/1277.0/end/1306.5,Donald Norcross (pro),Donald Norcross for Congress,KYW,20141017_093000,20141017_053000,"October 17, 2014",5:30 AM,1277,KYW_20141017_093000_Eyewitness_News_at_530#start/1277.0/end/1306.5,D,NJ,U.S. House of Representatives - Congressional District 1,30,0
NJ_2014_CD2_Frank_LoBiondo_for_Congress_Frank_LoBiondo_(pro)_pro_30_con_0,https://archive.org/details/WPVI_20141017_093000_Action_News#start/1483.8/end/1514.3,Frank LoBiondo (pro),Frank LoBiondo for Congress,WPVI,20141017_093000,20141017_053000,"October 17, 2014",5:30 AM,1484,WPVI_20141017_093000_Action_News#start/1483.8/end/1514.3,R,NJ,U.S. House of Representatives - Congressional District 2,30,0
NJ_2014_CD3_Aimee_Belgard_for_Congress_AND_The_Democratic_Congressional_Campaign_Committee_Tom_MacArthur_(con)_pro_13_con_17,https://archive.org/details/WPVI_20141017_093000_Action_News#start/1729.2/end/1759.9,Tom MacArthur (con),Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee,WPVI,20141017_093000,20141017_053000,"October 17, 2014",5:30 AM,1729,WPVI_20141017_093000_Action_News#start/1729.2/end/1759.9,D,NJ,U.S. House of Representatives - Congressional District 3,13,17
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Corbett_(con)_pro_0_con_30_#3,https://archive.org/details/WCAU_20141017_093000_NBC_10_News_Today_at_530a#start/1080.6/end/1110.9,Tom Corbett (con),Tom Wolf for Governor,WCAU,20141017_093000,20141017_053000,"October 17, 2014",5:30 AM,1081,WCAU_20141017_093000_NBC_10_News_Today_at_530a#start/1080.6/end/1110.9,D,PA,Governor,0,30
DE_2014_Senate_Chris_Coons_for_Delaware_Chris_Coons_(pro)_pro_30_con_0_#3,https://archive.org/details/KYW_20141017_093000_Eyewitness_News_at_530#start/675.7/end/705.6,Chris Coons (pro),Chris Coons for Delaware,KYW,20141017_093000,20141017_053000,"October 17, 2014",5:30 AM,676,KYW_20141017_093000_Eyewitness_News_at_530#start/675.7/end/705.6,D,DE,U.S. Senate,30,0
NJ_2014_CD1_Donald_Norcross_for_Congress_Donald_Norcross_(pro)_pro_30_con_0_#1,https://archive.org/details/WPVI_20141017_100000_Action_News#start/1740.9/end/1770.6,Donald Norcross (pro),Donald Norcross for Congress,WPVI,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,1741,WPVI_20141017_100000_Action_News#start/1740.9/end/1770.6,D,NJ,U.S. House of Representatives - Congressional District 1,30,0
NJ_2014_CD1_Donald_Norcross_for_Congress_Donald_Norcross_(pro)_pro_30_con_0_#1,https://archive.org/details/KYW_20141017_100000_Eyewitness_News_at_6#start/2555.7/end/2585.6,Donald Norcross (pro),Donald Norcross for Congress,KYW,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,2556,KYW_20141017_100000_Eyewitness_News_at_6#start/2555.7/end/2585.6,D,NJ,U.S. House of Representatives - Congressional District 1,30,0
NJ_2014_CD1_Donald_Norcross_for_Congress_Donald_Norcross_(pro)_pro_30_con_0_#1,https://archive.org/details/WPVI_20141017_100000_Action_News#start/3486.3/end/3516.0,Donald Norcross (pro),Donald Norcross for Congress,WPVI,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,3486,WPVI_20141017_100000_Action_News#start/3486.3/end/3516.0,D,NJ,U.S. House of Representatives - Congressional District 1,30,0
NJ_2014_CD2_Frank_LoBiondo_for_Congress_Frank_LoBiondo_(pro)_pro_30_con_0,https://archive.org/details/WCAU_20141017_100000_NBC_10_News_Today_at_600a#start/709.1/end/738.9,Frank LoBiondo (pro),Frank LoBiondo for Congress,WCAU,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,709,WCAU_20141017_100000_NBC_10_News_Today_at_600a#start/709.1/end/738.9,R,NJ,U.S. House of Representatives - Congressional District 2,30,0
NJ_2014_CD2_Frank_LoBiondo_for_Congress_Frank_LoBiondo_(pro)_pro_30_con_0,https://archive.org/details/KYW_20141017_100000_Eyewitness_News_at_6#start/1402.2/end/1431.8,Frank LoBiondo (pro),Frank LoBiondo for Congress,KYW,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,1402,KYW_20141017_100000_Eyewitness_News_at_6#start/1402.2/end/1431.8,R,NJ,U.S. House of Representatives - Congressional District 2,30,0
NJ_2014_CD2_Frank_LoBiondo_for_Congress_Frank_LoBiondo_(pro)_pro_30_con_0,https://archive.org/details/WTXF_20141017_100000_Fox_29_Morning_News_at_6a#start/2461.4/end/2491.4,Frank LoBiondo (pro),Frank LoBiondo for Congress,WTXF,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,2461,WTXF_20141017_100000_Fox_29_Morning_News_at_6a#start/2461.4/end/2491.4,R,NJ,U.S. House of Representatives - Congressional District 2,30,0
NJ_2014_CD2_Frank_LoBiondo_for_Congress_Frank_LoBiondo_(pro)_pro_30_con_0,https://archive.org/details/WPVI_20141017_100000_Action_News#start/3273.8/end/3303.9,Frank LoBiondo (pro),Frank LoBiondo for Congress,WPVI,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,3274,WPVI_20141017_100000_Action_News#start/3273.8/end/3303.9,R,NJ,U.S. House of Representatives - Congressional District 2,30,0
NJ_2014_CD3_Aimee_Belgard_for_Congress_Tom_MacArthur_(con)_pro_13_con_17,https://archive.org/details/WTXF_20141017_100000_Fox_29_Morning_News_at_6a#start/2351.8/end/2381.3,Tom MacArthur (con),Aimee Belgard For Congress,WTXF,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,2352,WTXF_20141017_100000_Fox_29_Morning_News_at_6a#start/2351.8/end/2381.3,D,NJ,U.S. House of Representatives - Congressional District 3,13,17
NJ_2014_CD3_Aimee_Belgard_for_Congress_Tom_MacArthur_(con)_pro_13_con_17,https://archive.org/details/KYW_20141017_100000_Eyewitness_News_at_6#start/2481.1/end/2510.8,Tom MacArthur (con),Aimee Belgard For Congress,KYW,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,2481,KYW_20141017_100000_Eyewitness_News_at_6#start/2481.1/end/2510.8,D,NJ,U.S. House of Representatives - Congressional District 3,13,17
NJ_2014_CD3_Aimee_Belgard_for_Congress_Tom_MacArthur_(con)_pro_13_con_17,https://archive.org/details/WCAU_20141017_100000_NBC_10_News_Today_at_600a#start/3207.5/end/3237.2,Tom MacArthur (con),Aimee Belgard For Congress,WCAU,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,3208,WCAU_20141017_100000_NBC_10_News_Today_at_600a#start/3207.5/end/3237.2,D,NJ,U.S. House of Representatives - Congressional District 3,13,17
NJ_2014_CD3_Aimee_Belgard_for_Congress_AND_The_Democratic_Congressional_Campaign_Committee_Tom_MacArthur_(con)_pro_13_con_17,https://archive.org/details/KYW_20141017_100000_Eyewitness_News_at_6#start/740.0/end/769.8,Tom MacArthur (con),Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee,KYW,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,740,KYW_20141017_100000_Eyewitness_News_at_6#start/740.0/end/769.8,D,NJ,U.S. House of Representatives - Congressional District 3,13,17
NJ_2014_CD3_Tom_MacArthur_for_Congress_Aimee_Belgard_(con)_pro_0_con_15_#1,https://archive.org/details/WCAU_20141017_100000_NBC_10_News_Today_at_600a#start/2594.4/end/2609.3,Aimee Belgard (con),Tom MacArthur for Congress,WCAU,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,2594,WCAU_20141017_100000_NBC_10_News_Today_at_600a#start/2594.4/end/2609.3,R,NJ,U.S. House of Representatives - Congressional District 3,0,15
NJ_2014_CD3_Tom_MacArthur_for_Congress_Aimee_Belgard_(con)_pro_0_con_15_#2,https://archive.org/details/WCAU_20141017_100000_NBC_10_News_Today_at_600a#start/2669.4/end/2684.4,Aimee Belgard (con),Tom MacArthur for Congress,WCAU,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,2669,WCAU_20141017_100000_NBC_10_News_Today_at_600a#start/2669.4/end/2684.4,R,NJ,U.S. House of Representatives - Congressional District 3,0,15
NJ_2014_CD3_Tom_MacArthur_for_Congress_Aimee_Belgard_(con)_pro_15_con_15,https://archive.org/details/WPVI_20141017_100000_Action_News#start/754.9/end/785.0,Aimee Belgard (con),Tom MacArthur for Congress,WPVI,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,755,WPVI_20141017_100000_Action_News#start/754.9/end/785.0,R,NJ,U.S. House of Representatives - Congressional District 3,15,15
PA_2014_CD6_Ryan_Costello_for_Congress_Ryan_Costello_(pro)_pro_15_con_15,https://archive.org/details/KYW_20141017_100000_Eyewitness_News_at_6#start/1733.9/end/1763.7,Ryan Costello (pro),Ryan Costello for Congress,KYW,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,1734,KYW_20141017_100000_Eyewitness_News_at_6#start/1733.9/end/1763.7,R,PA,U.S. House of Representatives - Congressional District 6,15,15
PA_2014_CD8_Fitzpatrick_for_Congress_Mike_Fitzpatrick_(pro)_pro_30_con_0_#1,https://archive.org/details/WCAU_20141017_100000_NBC_10_News_Today_at_600a#start/1342.2/end/1372.2,Mike Fitzpatrick,Fitzpatrick for Congress,WCAU,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,1342,WCAU_20141017_100000_NBC_10_News_Today_at_600a#start/1342.2/end/1372.2,R,PA,U.S. House of Representatives - Congressional District 8,30,0
PA_2014_Gov_Tom_Corbett_for_Governor_Tom_Wolf_(con)_pro_0_con_30_#3,https://archive.org/details/KYW_20141017_100000_Eyewitness_News_at_6#start/1312.0/end/1341.8,Tom Wolf (con),Tom Corbett For Governor,KYW,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,1312,KYW_20141017_100000_Eyewitness_News_at_6#start/1312.0/end/1341.8,R,PA,Governor,0,30
PA_2014_Gov_Tom_Corbett_for_Governor_Tom_Wolf_(con)_pro_0_con_30_#3,https://archive.org/details/WPVI_20141017_100000_Action_News#start/1430.7/end/1461.0,Tom Wolf (con),Tom Corbett For Governor,WPVI,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,1431,WPVI_20141017_100000_Action_News#start/1430.7/end/1461.0,R,PA,Governor,0,30
PA_2014_Gov_Tom_Corbett_for_Governor_Tom_Wolf_(con)_pro_0_con_30_#4,https://archive.org/details/WCAU_20141017_100000_NBC_10_News_Today_at_600a#start/2639.6/end/2669.4,Tom Wolf (con),Tom Corbett For Governor,WCAU,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,2640,WCAU_20141017_100000_NBC_10_News_Today_at_600a#start/2639.6/end/2669.4,R,PA,Governor,0,30
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Corbett_(con)_pro_0_con_30_#3,https://archive.org/details/WTXF_20141017_100000_Fox_29_Morning_News_at_6a#start/497.2/end/526.8,Tom Corbett (con),Tom Wolf for Governor,WTXF,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,497,WTXF_20141017_100000_Fox_29_Morning_News_at_6a#start/497.2/end/526.8,D,PA,Governor,0,30
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Corbett_(con)_pro_0_con_30_#3,https://archive.org/details/WPVI_20141017_100000_Action_News#start/1651.4/end/1681.0,Tom Corbett (con),Tom Wolf for Governor,WPVI,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,1651,WPVI_20141017_100000_Action_News#start/1651.4/end/1681.0,D,PA,Governor,0,30
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Corbett_(con)_pro_5_con_25,https://archive.org/details/WTXF_20141017_100000_Fox_29_Morning_News_at_6a#start/1791.5/end/1821.9,Tom Corbett (con),Tom Wolf for Governor,WTXF,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,1792,WTXF_20141017_100000_Fox_29_Morning_News_at_6a#start/1791.5/end/1821.9,D,PA,Governor,5,25
PA_2014_State_House_176th_Mark_Aurand_for_Congress_Mario_Scavello_(con)_pro_0_con_30_#2,https://archive.org/details/WCAU_20141017_100000_NBC_10_News_Today_at_600a#start/1312.6/end/1342.5,Mario Scavello (con),Mark Aurand for Senate,WCAU,20141017_100000,20141017_060000,"October 17, 2014",6:00 AM,1313,WCAU_20141017_100000_NBC_10_News_Today_at_600a#start/1312.6/end/1342.5,D,PA,State House 176th District,0,30
